Pais|Abonos|Abrigos y similares|Acabados para la construcción|Accesorios|Accesorios (moda)|Aceite de palma|Aceites esenciales y resinoides|Aceites minerales y ceras.|Adhesivos y materias albuminoideas|Aeronaves y sus partes|Alfombras|Algodón y demás fibras vegetales de uso textil|Alimentos para animales|Aluminio (artículos industriales)|Aluminio (materiales de construcción)|Amianto (artículos industriales)|Amianto (materiales de construcción)|Animales vivos (avícola)|Animales vivos (bovinos)|Animales vivos (equinos)|Animales vivos (los demás)|Animales vivos (ovinos o caprinos)|Animales vivos (peces)|Animales vivos (porcinos)|Aparatos eléctricos|Armas|Artículos de oficina|Artículos del hogar|Artículos para fotografía y cine|Artículos promocionales|Atunes frescos, congelados o refrigerados|Automóviles de turismo y uso familiar|Azúcar de caña|Banano|Barcos y sus partes|Bebidas alcohólicas|Bebidas no alcohólicas|Betunes, abrillantadores y preparaciones similares|Bicicletas|Bisutería|Bordados|Cables y redes|Cacao|Café verde|Calcetería|Calzado|Camarones, crustáceos, langostinos y moluscos|Camisas|Carnes y despojos comestibles (avícola)|Carnes y despojos comestibles (bovino)|Carnes y despojos comestibles (otros)|Carnes y despojos comestibles (porcino)|Cartulinas para plegadizas|Caucho (artículos industriales)|Caucho (plástico y caucho)|Caucho y sus manufacturas|Cemento|Ceras|Cereales|Cerámica|Cerámica, arcilla y piedra|Cestería|Cinc|Cintas y cordeles|Cobre|Conductores eléctricos|Confitería de azúcar|Confitería de cacao|Corcho (artículos industriales)|Cosméticos|Cueros en bruto y preparados|Demás manufacturas u objetos de adorno|Demás papeles y cartones|Derivados de café|Derivados del cacao|Desinfectantes|Desperdicios|Desperdicios y desechos de minerales metálicos|Dispositivos Médicos|Dotaciones hoteleras|Editorial|Electrodomésticos|Encajes|Encajes hechos a mano|Envases y empaques de aluminio|Envases y empaques de corcho|Envases y empaques de fibras naturales y sintéticas|Envases y empaques de hierro o acero|Envases y empaques de madera|Envases y empaques de metal común|Envases y empaques de papel y cartón|Envases y empaques de plomo|Envases y empaques de plástico|Envases y empaques de vidrio|Envíos postales|Especias|Estatuillas|Extractos, pigmentos y pinturas|Fajas y ropa de control|Fertilizantes|Fibras|Fieltro|Filetes de pescado|Flores artificiales|Flores frescas|Follajes|Frutas frescas|Frutas y hortalizas procesadas|Fungicidas|Grasas y aceites animales o vegetales, productos de|Guata|Herbicidas|Herramientas|Hierbas aromáticas|Hierro y acero|Hilados|Industria del tabaco|Insecticidas|Instrumentos musicales, sus partes y accesorios|Instrumentos, aparatos y prótesis|Insumos|Insumos para la industria grafica|Jeans|Joyería|Leche|Legumbres y hortalizas frescas|Llantas neumáticas|Locomotoras y sus partes|Los demás (agroindustrial)|Los demás (agrícola)|Los demás metales comunes|Los demás pescados frescos, congelados o refrigerados|Madera (materiales de construcción)|Madera (muebles y maderas)|Mantas|Mantequilla y espacibles|Manufactura de vidrio|Manufacturas de cuero|Manufacturas de hierro o acero|Maquinaria agrícola|Maquinaria industrial|Medición|Metal|Metalurgia|Mica|Mobiliario hospitalario|Motocicletas|Motores y sus partes|Muebles - hogar|Muebles - oficina|Níquel y plomo|Objetos de arte, antigüedades y menajes|Orfebrería|Otras Autopartes|Otras confecciones|Otros aceites y grasas|Otros aceites y lubricantes|Otros agroquímicos de protección|Otros artículos impresos|Otros artículos industriales|Otros lácteos|Otros medios de transporte|Otros metales comunes|Otros papeles y cartones|Otros productos de aseo|Otros textiles|Panela y otros edulcorantes|Papeles corrugados|Papeles para empaques|Papeles para imprenta|Partes de otros medios de transporte|Partes de otros medios de transporte de vehículos|Partes y accesorios de motocicletas|Partes y accesorios de vehículos|Pastas para moldear y demás preparaciones para odontología|Peletería (cuero manufacturas de cuero)|Pescados y subproductos de pescado secos, salados, ahumados|Plantas vivas|Plástico en formas primarias|Plástico y caucho (artículos industriales)|Plástico y caucho (materiales de construcción)|Plástico y sus manufacturas|Plátano|Prefabricados|Preparaciones alimenticias diversas|Prod. Animal, veg. y minerales|Productos audiovisuales|Productos capilares|Productos cárnicos|Productos de aseo personal|Productos de panadería y molinería|Productos diversos de las industrias químicas.|Productos editoriales|Productos farmacéuticos|Productos farmacéuticos veterinarios|Productos procesados del mar|Productos químicos inorgánicos|Productos químicos orgánicos|Pólvoras y explosivos, artículos de pirotecnia|Queso|Raticidas|Remolques y semirremolques|Revestimientos|Ropa casual femenina|Ropa casual masculina|Ropa de bebe - infantil|Ropa de hogar|Ropa deportiva|Ropa formal femenina|Ropa formal masculina|Ropa interior y pijamas|Seguridad|Semillas y frutos oleaginosos|Subproductos de origen animal (avícola)|Subproductos de origen animal (otros)|Suéteres y chalecos|T-shirts camisetas|Tabaco|Tanques y vehículos blindados de combate|Tapicería|Telas y tejidos|Telecomunicaciones y sonido|Textiles|Tractores|Transporte de mercancías|Transporte de pasajeros|Trenzas y artículos similares|Vehículos|Vehículos eléctricos|Vehículos para usos especiales|Vestidos de baño y ropa de playa|Vidrio (artículos industriales)|Vidrio (materiales de construcción)|Yeso|Óptico
Afganistán|0.10662335|0.22928983|0.10440379|0.23882678|0.19097298|0.5456394|0.13320543|0.0|0.10699768|0.35568184|0.32440948|0.016483786|0.13058999|0.38360995|0.13875443|0.2075682|0.071425334|0.28698447|0.032630432|0.28133211|0.28526205|0.1011893|0.21355568|0.0|0.10011234|0.47910661|0.25235105|0.12556936|0.24029109|0.074692808|0.12377203|0.082770847|0.47635275|0.41296753|0.063560791|0.087874442|0.20831974|0.17880225|0.21012041|0.46030429|0.61708999|0.22221196|0.020852301|0.085420318|0.20866302|0.14832442|0.11552806|0.14840646|0.37299111|0.26715675|0.21555862|0.12223566|0.17366087|0.087294914|0.020279158|0.10677381|0.078020319|0.092846185|0.32340682|0.21656638|0.29111797|0.17379144|0.0|0.10173555|0.085201547|0.10466655|0.53397405|0.19937554|0.24833763|0.12998208|0.11202605|0.076866411|0.12772746|0.10110451|0.12735668|0.15330531|0.47056177|0.081823684|0.11440351|0.20575163|0.23926586|0.12198718|0.26678067|0.65160996|0.59088194|0.17272519|0.28783086|0.13008247|0.16984953|0.21062186|0.1962299|0.0|0.20029426|0.088072538|0.0|0.36668861|0.31771386|0.14200684|0.14431745|0.19269791|0.26117823|0.22373676|0.12198654|0.10808739|0.15105386|0.179838|0.38319966|0.27097055|0.13122585|0.053125344|0.11405116|0.10760667|0.082224943|0.41046804|0.085405447|0.17925173|0.62135863|0.11129335|0.094357952|0.244412|0.095798708|0.14996533|0.10710996|0.13510649|0.2758196|0.47723866|0.44988614|0.13876548|0.30067039|0.27980459|0.080908746|0.099605188|0.075814746|0.19844207|0.55683774|0.10080291|0.19174479|0.097900331|0.12145219|0.14508978|0.09259218|0.17844188|0.071149707|0.11877926|0.0|0.091625027|0.33885831|0.1474086|0.064341478|0.062384691|0.21631037|0.057913441|0.46941465|0.18787464|0.2048195|0.43049061|0.088169314|0.14508133|0.2255587|0.096020781|0.28759494|0.0|0.22508322|0.19135855|0.18139343|0.3506127|0.19232523|0.14818694|0.10779981|0.18539605|0.09492404|0.0|0.21218789|0.2044473|0.12677777|0.0|0.079588994|0.15708962|0.15992801|0.077305213|0.077844806|0.13899356|0.39971149|0.10870432|0.20217644|0.0|0.0|0.25977638|0.14872001|0.21874529|0.60115355|0.12562823|0.075497814|0.15620366|0.0|0.1087155|0.13522893|0.20063441|0.31558186|0.19313508|0.10659451|0.13380353|0.66842782|0.24242023|0.37150216|0.21701363|0.1784023|0.10956484|0.40595633|0.1436045|0.12639534|0.37567607|0.20187396|0.41282201|0.069704585|0.29941583|0.093356304|0.1723924|0.52483618|0.0045437589|0.23129094|0.12858413|0.14122678|0.36347979|0.090950176|0.15006021|0.11930709|0.0|0.065036647|0.28135359|0.061533485|0.22241244|0.099557199|0.098562174|0.13206325
Albania|0.26244831|0.4879427|0.46846244|0.57652879|0.55579793|0.16921739|0.28105515|0.43002033|0.43052721|0.22486344|0.35652316|0.2652536|0.35883272|0.45178574|0.272634|0.16150555|0.32557097|0.6100688|0.60820699|0.24166845|0.4697552|0.60117626|0.5780766|0.64935005|0.26314861|0.31354237|0.32431844|0.39839521|0.28633094|0.40042716|0.18995197|0.43385047|0.4184435|0.61987531|0.29045421|0.40739095|0.48595321|0.32956886|0.3222757|0.31228858|0.441176|0.40383118|0.26927155|0.49090439|0.53730273|0.48501527|0.57950616|0.53197885|0.53584367|0.37263572|0.37717718|0.46463588|0.35719121|0.26694092|0.49564892|0.37532407|0.3679612|0.26426694|0.35000265|0.50308764|0.42921361|0.32768071|0.38994479|0.65872729|0.49429008|0.44844753|0.36350766|0.47239301|0.41954365|0.37026066|0.91330588|0.29861844|0.41319472|0.53800607|0.37464803|0.22654754|0.42891219|0.49367908|0.29582912|0.53297877|0.27196854|0.49793828|0.59818405|0.14097601|0.43139553|0.45109671|0.19042997|0.29785272|0.36429209|0.40705851|0.46076292|0.28863207|0.30932364|0.40987918|0.38994479|0.22977814|0.37330395|0.39454085|0.38712332|0.38002223|0.35815817|0.53419781|0.22536767|0.55210721|0.52104956|0.35737288|0.41500351|0.49972469|0.33505848|0.4378899|0.44695145|0.24342099|0.26669171|0.31821042|0.29288992|0.43104857|0.45586777|0.22604582|0.22707656|0.29666871|0.60413849|0.33732724|0.46756583|0.32727456|0.3445811|0.22980484|0.30822036|0.1450092|0.34259215|0.28283861|0.41778749|0.35989618|0.43004128|0.44066614|0.32013378|0.23637417|0.40317944|0.32839465|0.33900177|0.33403331|0.25935903|0.23106834|0.31739402|0.35858992|0.22278088|0.32396317|0.27050874|0.21718907|0.31493872|0.33941627|0.2482339|0.3144958|0.44704908|0.19861254|0.41815627|0.35707143|0.31008938|0.39938006|0.51070046|0.32716876|0.44110805|0.38994479|0.31456181|0.38819546|0.52959156|0.46992701|0.2480002|0.39358723|0.46014625|0.5302937|0.35477474|0.30785733|0.23025694|0.32549924|0.55571443|0.51345885|0.66242445|0.44889808|0.34896874|0.29422122|0.36022416|0.43594092|0.15877295|0.32597056|0.36340165|0.16980335|0.19529948|0.55525243|0.41610157|0.4074738|0.40974236|0.29013857|0.23815402|0.36508381|0.17883909|0.33116007|0.26502049|0.24718639|0.35681501|0.40436077|0.24312821|0.26290688|0.5514127|0.46583143|0.4229151|0.5302701|0.38568601|0.6056425|0.3389897|0.50750667|0.53805453|0.2997629|0.32603234|0.21863168|0.42806506|0.44721103|0.43926948|0.18473966|0.66427076|0.49132669|0.63932419|0.26373917|0.39046928|0.26677564|0.21174175|0.24559504|0.23075888|0.38994479|0.37949055|0.40595004|0.50685364|0.43565202|0.45453942|0.41324559|0.38662872
Alemania|0.71557105|0.97486019|0.85509378|0.88706291|0.94719863|0.85866296|0.64303386|0.92404413|0.85220438|0.73950094|0.85364926|0.76685011|0.85708439|0.95282304|0.89281434|0.36307144|0.92534304|0.82661653|0.66182113|0.80529749|0.94027162|0.88907772|0.88528395|0.88354063|0.84370482|0.78188163|0.87471116|0.89695752|0.89568233|0.93463039|0.76040441|0.77014244|0.66289037|0.93589658|0.72935224|0.93106884|0.9404242|0.6818794|0.9741981|0.83056086|0.89328969|0.83773053|0.94350493|0.95242429|1.0|0.97249717|0.76748502|0.89438522|0.97336066|0.84658349|0.88518149|0.71869302|0.85245228|0.77635854|0.76371562|0.86167222|0.77933419|0.86777329|0.87356967|0.94088167|0.92427623|0.92840397|0.85132551|0.82307947|0.89247143|0.88766205|0.83745217|0.77106631|0.88134313|0.66475928|0.8072601|0.97525799|0.96102375|0.72394657|0.97822046|0.84129727|1.0|1.0|0.99336267|0.87440264|0.91994667|0.92880124|0.72025573|0.83034223|0.80187875|0.75265014|0.92737329|0.88750315|1.0|0.79426503|0.81322414|0.78884786|0.86846858|0.77602214|0.85132551|0.91896272|0.92451|0.83665282|0.94939995|0.74187624|0.89389914|0.69088387|0.93200487|0.8821699|0.95957124|0.95163524|0.97820157|1.0|0.79141241|0.90444833|0.65999967|0.80222821|0.93464041|0.98425496|0.91294599|0.86501902|0.90814912|0.5418542|1.0|0.85498035|0.75607634|0.69411838|0.91266298|0.9021194|0.82713687|1.0|0.96704453|0.93563461|0.97031534|0.94807255|0.83561099|0.76279908|0.92333639|0.84852511|0.94547355|0.94409156|0.8706423|0.87206537|0.90532255|0.79888594|0.85282743|0.90513611|0.95140409|0.95250738|0.97909164|0.83115602|0.89830649|0.82122576|0.9488194|0.97209799|0.81966341|0.85707259|0.90971696|1.0|1.0|0.88810539|0.70294851|0.82520962|0.80243498|0.90204763|0.76813042|0.85132551|0.84739625|0.93533742|0.8364116|0.8829453|0.98700428|0.97423291|0.99342036|0.77048028|0.88862294|0.72662789|1.0|0.77129334|0.88256741|0.91760194|0.86743659|0.9866851|0.87878394|0.82177293|0.88225955|0.86705399|0.89249068|0.98497206|0.74597681|0.88908947|0.69530213|0.68162209|0.87522221|0.71503723|0.82709396|0.88042009|0.90013397|0.89315522|0.5020445|0.93703187|0.84778988|0.97078961|0.72116339|0.95031846|0.76650441|0.84817994|0.95693612|1.0|0.9290719|0.96992099|0.95855451|0.94263703|0.96773517|0.88578868|0.97091103|0.78506052|0.94217777|0.93410492|0.89870727|0.96963108|0.97420913|0.8729471|0.40473601|0.85717845|0.75175095|0.94399965|0.77657819|0.76374543|0.81701237|0.90959072|0.81859255|0.85132551|0.87762278|0.82489705|0.93264318|0.77142072|0.91437232|0.650756|0.87625802
Andorra|0.31085175|0.80236399|0.78023541|0.80747545|0.75843757|0.38327286|0.80759591|0.37161857|0.47180566|0.46495098|0.58792561|0.52185047|0.61635947|0.47715485|0.93058312|0.31692028|0.52252632|0.46225661|0.58581942|0.6399942|0.68129814|0.685305|0.65582567|0.5816319|0.51723158|0.75012898|0.79426366|0.72225928|0.91723502|0.78433526|0.81253254|0.92932773|0.54372501|0.58689308|0.58817786|0.90924823|0.82655376|0.49233755|0.92924798|0.74132288|0.51956856|0.73196441|0.42950064|0.49560368|0.71753931|0.77698076|0.74042159|0.75176561|0.82426316|0.84305298|0.8560586|0.8305316|0.50432658|0.44682217|0.35226476|0.5245136|0.75877857|0.46964049|0.38551515|0.71806133|0.71968961|0.66097337|0.97235942|0.48090166|0.51791|0.52465969|0.90566599|0.82901204|0.53434658|0.78223526|0.59863174|0.64068174|0.67548436|0.78489804|0.50545353|0.51290542|0.41698617|0.47667554|0.53722513|0.80386651|0.87716597|0.73174894|0.30012521|0.39471513|0.4067151|0.40953389|0.46211252|0.44580692|0.5366106|0.36572295|0.7132861|0.32851416|0.53953874|0.47572845|0.97235942|0.44479132|0.82997656|0.59137583|0.6455189|0.46755207|0.47524858|0.53132057|0.66574693|0.66486508|0.68921894|0.63455027|0.70603669|0.83921802|0.36410511|0.39421242|0.87331104|0.39535791|0.5607301|0.69887716|0.45874774|0.46113861|0.83836615|0.5388906|0.76455033|0.56412989|0.38970685|0.55053461|0.81905377|0.81827533|0.74996543|0.78917408|0.79436928|0.5855757|0.51494098|0.55567992|0.27603161|0.77715486|0.7093389|0.57332397|0.62003344|0.68133014|0.59886789|0.72026765|0.5582121|0.52756166|0.54571462|0.54328203|0.83831829|0.50651926|0.36463445|0.49785534|0.86540645|0.39917284|0.70987296|0.80922759|0.33553344|0.84852332|0.67873108|0.47024724|0.92752051|0.6253854|0.58929676|0.33155555|0.85351944|0.47995925|0.86465633|0.97235942|0.64714408|0.76544118|0.93349451|0.72121775|0.56355238|0.54704368|0.52020204|0.5363906|0.40081829|0.34204489|0.74053919|0.65696114|0.61166143|0.78000391|0.78731596|0.72605777|0.37437764|0.60709536|0.61769867|0.51878774|0.60859644|0.69699311|0.86748803|0.64829606|0.50055265|0.87811834|0.95665932|0.90625143|0.87259161|0.53210568|0.93436968|0.58020139|0.59400553|0.83103538|0.50259697|0.44784832|0.63369179|0.79482144|0.41385347|0.61059403|0.60910916|0.70778358|0.73250771|0.79252231|0.77696526|0.81605732|0.73069644|0.73746067|0.77574801|0.3209703|0.47838432|0.82954651|0.52995855|0.78198111|0.73393565|0.85864156|0.48248798|0.34799385|0.60010445|0.61706328|0.40199551|0.52298832|0.57539988|0.58665299|0.61765522|0.97235942|0.7132262|0.73719233|0.67871273|0.63924968|0.84269738|0.90908289|0.77118856
Angola|0.39454567|0.25225568|0.17688183|0.18344806|0.21827456|0.39877284|0.31628633|0.25155357|0.25757062|0.30489728|0.16357602|0.33675557|0.14711927|0.38802791|0.23343036|0.2864759|0.18477522|0.32753539|0.33079025|0.24815552|0.27574229|0.25211984|0.05958768|0.21754846|0.22830573|0.3620615|0.52445567|0.20196813|0.20789418|0.17903882|0.13838562|0.20887077|0.366588|0.13718104|0.36381012|0.27812916|0.088478148|0.16343369|0.18848932|0.16759478|0.11569706|0.15558153|0.32612616|0.12854858|0.14067517|0.1793894|0.06774459|0.21030977|0.45106041|0.38490921|0.23700881|0.46837425|0.29546398|0.21654305|0.16068417|0.20189765|0.23383313|0.15382786|0.38251689|0.24059483|0.16531542|0.17711328|0.062874213|0.14772862|0.26625571|0.23545271|0.22228754|0.2124753|0.093132377|0.18511772|0.10231067|0.32321763|0.22463888|0.15106796|0.22881311|0.39753973|0.46261334|0.10458829|0.32189626|0.25444508|0.20805573|0.25605708|0.13307524|0.25459188|0.17938048|0.27956951|0.25865874|0.29501683|0.26799825|0.33877867|0.2199592|0.18167311|0.2668052|0.1834861|0.062874213|0.14539136|0.17549109|0.23021162|0.24995932|0.22829217|0.22855535|0.32168365|0.1479786|0.24671564|0.19889721|0.31575733|0.11319412|0.18691687|0.25207973|0.37184832|0.1785457|0.22620022|0.36855793|0.12827304|0.50259787|0.16910027|0.19536172|0.27917701|0.21461183|0.22365057|0.19376138|0.15350296|0.1637022|0.1539035|0.43201607|0.17741513|0.23268244|0.27804878|0.15340807|0.1120403|0.38083351|0.15988094|0.12811905|0.079548821|0.24000025|0.15703471|0.22272652|0.18537597|0.2154104|0.39538616|0.3347517|0.32927263|0.30918646|0.1636564|0.35290438|0.34290534|0.25711492|0.34884691|0.23061731|0.22467887|0.40942696|0.26044747|0.095956393|0.19545439|0.51220548|0.3104763|0.3209998|0.12162171|0.2040316|0.27253264|0.27261031|0.062874213|0.26722682|0.27646786|0.32559448|0.15490149|0.22427729|0.35345423|0.53985941|0.30264491|0.24743235|0.49634945|0.20356646|0.19974992|0.17469157|0.046795905|0.26596054|0.21841757|0.30110663|0.3743946|0.28054807|0.21634322|0.073177636|0.33553886|0.23038836|0.2281706|0.63414788|0.2285828|0.38471085|0.26955751|0.3208909|0.26673418|0.1565322|0.20740619|0.10979247|0.14191337|0.20716757|0.16312516|0.29022476|0.23741138|0.42995626|0.24153462|0.1922282|0.17262927|0.24952918|0.18054044|0.18477952|0.39609426|0.17636181|0.23061261|0.15348138|0.38563347|0.15971898|0.079174042|0.3259688|0.1540422|0.22517845|0.29664031|0.35937905|0.48170871|0.12598245|0.21349257|0.19309807|0.19363445|0.25983724|0.60037899|0.10760158|0.062874213|0.13611734|0.26127419|0.2229075|0.46198744|0.18478236|0.31596532|0.19829929
Anguila|0.29411978|0.27984691|0.52198792|0.48759454|0.28370509|0.22687478|0.25558063|0.35300922|0.30952942|0.29749396|0.51320541|0.32163632|0.34119201|0.43797839|0.28111619|0.45024133|0.27514341|0.31985113|0.37855384|0.45519239|0.36469251|0.39999366|0.33081955|0.43572691|0.35977423|0.33310953|0.35432631|0.43210775|0.32603702|0.38655612|0.47650248|0.38385123|0.3324061|0.36226517|0.43518525|0.42808735|0.46947607|0.25794709|0.36891514|0.39010727|0.29083088|0.38550398|0.356305|0.3090452|0.30754232|0.27622619|0.4288618|0.38169038|0.4631483|0.5058651|0.46137595|0.43294597|0.37539548|0.23103496|0.32994968|0.27967513|0.47317854|0.27189818|0.26803133|0.44872206|0.39924484|0.30895776|0.94302917|0.2932165|0.29958916|0.39750898|0.2695879|0.26846015|0.46515751|0.33953339|0.36026528|0.42902541|0.30766773|0.26151857|0.27252227|0.34830415|0.35748395|0.43536526|0.26005706|0.41844493|0.35418963|0.44290018|0.3620165|0.37985334|0.34264967|0.34412405|0.2634162|0.43945861|0.34394515|0.30798525|0.21360558|0.30577093|0.21892238|0.23836902|0.94302917|0.27298486|0.25504488|0.45413202|0.28900427|0.34013605|0.38951015|0.34049961|0.54179502|0.50082904|0.3814075|0.62943411|0.27452123|0.29933858|0.32495159|0.34686744|0.26768705|0.30042198|0.25249714|0.30414489|0.27456087|0.27726009|0.28878248|0.2987518|0.45038974|0.31371379|0.29698721|0.34829453|0.30708569|0.34965163|0.27297577|0.2904042|0.26542029|0.38042888|0.26964155|0.37578198|0.44492495|0.37192804|0.45100987|0.52358443|0.29265821|0.32553098|0.37270385|0.40792143|0.33247775|0.36820912|0.36852992|0.33251584|0.40171754|0.33248582|0.34038788|0.25839147|0.2753146|0.31654674|0.53068686|0.54666662|0.39052147|0.45023894|0.36119473|0.35230252|0.31005111|0.29647088|0.28566688|0.47178209|0.35745507|0.26635438|0.44535163|0.94302917|0.50569773|0.29791752|0.37039322|0.30598384|0.28694841|0.32659549|0.28381422|0.28133121|0.29909402|0.31661183|0.24065748|0.24962807|0.30108345|0.48765975|0.45395714|0.60002232|0.27833179|0.37870079|0.40280035|0.27371556|0.44644284|0.39992929|0.24895371|0.49186778|0.48422998|0.34496045|0.43132961|0.33729112|0.30892563|0.36467919|0.29184958|0.33683553|0.66563153|0.38316813|0.29635072|0.29381275|0.32657155|0.34590966|0.28996819|0.3899985|0.41742983|0.2756812|0.27429795|0.26098749|0.4702585|0.30548942|0.39559239|0.29475737|0.30798587|0.42324224|0.29207951|0.28450429|0.59473026|0.29419011|0.31810638|0.34371406|0.5763278|0.36829451|0.25373912|0.31279176|0.37892514|0.2425327|0.28297281|0.31311613|0.2843872|0.94302917|0.34078735|0.54430521|0.45109922|0.35728642|0.39000219|0.35721245|0.36115381
Antigua y Barbuda|0.25133815|0.35379004|0.72571921|0.47764987|0.48963094|0.33515248|0.35318536|0.18445626|0.39499632|0.53384167|0.52684891|0.32586044|0.53563488|0.46543691|0.45847401|0.25752077|0.71014738|0.57744968|0.18349896|0.48150706|0.54516596|0.37000895|0.43411899|0.23029947|0.40475744|0.45072973|0.65001595|0.61328363|0.71828473|0.47367927|0.69528806|0.61868024|0.49072081|0.7798214|0.54540646|0.791067|0.83312356|0.68888175|0.46479523|0.59813702|0.36665827|0.33097887|0.5113126|0.56487256|0.47477314|0.40766877|0.64734805|0.60767621|0.87552923|0.71820259|0.78739011|0.69256496|0.20399415|0.37858903|0.18484852|0.40497041|0.62490916|0.41787362|0.42940643|0.55220866|0.66576618|0.65246272|0.52494323|0.35512722|0.52521563|0.45855251|0.61167949|0.51605088|0.41578105|0.47109389|0.47259754|0.45857769|0.95785666|0.56767726|0.56769502|0.95686305|0.37143087|0.3341175|0.32875347|0.36649844|0.79669809|0.58267456|0.37075686|0.70622832|0.35654801|0.25158817|0.37670439|0.68481338|0.32642639|0.27024999|0.54812205|0.42326251|0.64501637|0.3542355|0.52494323|0.6741364|0.56649154|0.5854314|0.52446133|0.39471841|0.26581186|0.5074172|0.72651547|0.60922134|0.56608021|0.55662966|0.6111747|0.65276527|0.5399366|0.16737956|0.33458728|0.51125193|0.46228927|0.66168356|0.58110917|0.31002307|0.57599163|0.83836663|0.41038382|0.45282304|0.36681536|0.32208443|0.49901277|0.53682041|0.81392658|0.72213542|0.46528634|0.45667604|0.48260641|0.36235669|0.3407554|0.59395152|0.69820118|0.72242022|0.52619559|0.69230646|0.6023494|0.56157041|0.443425|0.4199388|0.38676864|0.37832248|0.7588551|0.38872823|0.16417138|0.33720601|0.33302176|0.42056739|0.66844177|0.67653412|0.51087415|0.65834326|0.55972803|0.46044886|0.4905943|0.52271503|0.29639986|0.43528587|0.59350312|0.1341771|0.57127512|0.52494323|0.65062231|0.41671693|0.7649684|0.43948898|0.69874978|0.29971504|0.28750336|0.26502416|0.48251855|0.2651214|0.27901611|0.40225628|0.31546351|0.36188471|0.87283289|0.67934561|0.246407|0.45212811|0.76052618|0.46162015|0.41155404|0.84271872|0.74051958|0.67162526|0.2614339|0.54628038|0.79374123|0.54757547|0.68222648|0.42114139|0.59455121|0.41206843|0.43998408|0.68058103|0.37135181|0.33065835|0.50349271|0.67529857|0.6630621|0.53161365|0.62761456|0.33114815|0.52963907|0.34741151|0.67660201|0.48169893|0.6003933|0.5443064|0.4114123|0.58102041|0.33358487|0.44435549|0.5072943|0.37448123|0.52198708|0.63738906|0.21746409|0.19635966|0.31822547|0.41062373|0.21716601|0.36962685|0.62801933|0.50041121|0.44883654|0.52494323|0.32363766|0.56327182|0.68182921|0.38516694|0.46786231|0.57512033|0.4655228
Arabia Saudita|0.56569195|0.5987221|0.60527664|0.70383072|0.72838688|0.82217228|0.68616045|0.77087337|0.60743028|0.75867325|0.77144802|0.5006063|0.62897611|0.58147293|0.7128489|0.72491449|0.76301688|0.63918281|0.69708246|0.46225095|0.77309829|0.85958153|0.64875054|0.19279251|0.56681895|0.10906116|0.54653424|0.68401682|0.8290475|0.65850782|0.62259877|0.84525371|0.42638981|0.50529206|0.95291066|0.30499002|0.55228031|0.57006288|0.51809341|0.74544257|0.4703449|0.48624408|0.53911585|0.67406547|0.64881802|0.6415177|0.45068657|0.60485137|0.72341752|0.7705822|0.66360426|0.11307338|0.78032327|0.61110246|0.58600491|0.58023703|0.51387143|0.67605174|0.73794365|0.69460899|0.76848388|0.81854141|0.39815727|0.59766608|0.71290278|0.78266096|0.81771374|0.5855211|0.83694071|0.74434602|0.24290112|0.68791389|0.7253046|0.73521239|0.83646762|0.67638642|0.50129843|0.53840035|0.74967545|0.57938349|0.69554597|0.7288999|0.64011228|0.58881748|0.47466332|0.6086359|0.41778588|0.6316849|0.55834401|0.66266036|0.41013932|0.71645558|0.42756963|0.49537975|0.39815727|0.82971233|0.63490939|0.61599362|0.86199015|0.31350791|0.41572779|0.50103879|0.52716565|0.74727786|0.72105336|0.69237351|0.76978695|0.75725484|0.47816285|0.72624159|0.44351882|0.59151423|0.7153523|0.92345512|0.67766809|0.46496636|0.62906361|0.43284625|0.58381724|0.72597945|0.48331907|0.50974971|0.6194399|0.70665824|0.74103069|0.70916474|0.73074698|0.71587223|0.69196993|0.65667427|0.7106756|0.61474574|0.61327863|0.74787349|0.59970903|0.86380875|0.57271481|0.66316998|0.78206491|0.55204523|0.64350975|0.69800103|0.67266929|0.65139002|0.83103544|0.66197443|0.51915199|0.69841874|0.73179531|0.67970049|0.7997961|0.63367063|0.75750732|0.62711012|0.56846488|0.59518564|0.52997136|0.57093191|0.4591527|0.66226178|0.55701649|0.39815727|0.74564517|0.6681|0.69727397|0.48021537|0.98986602|0.5934546|0.64739984|0.67410958|0.78090334|0.56971014|0.63411987|0.63991731|0.75122476|0.6670922|0.42823425|0.58386785|0.51696134|0.74941063|0.7302438|0.55410373|0.92040956|0.58464956|0.81551385|0.14340481|0.25850791|0.75905877|0.63218868|0.64411509|0.77881372|0.66850209|0.48087627|0.76878572|0.94168633|0.56574857|0.60268414|0.55863428|0.53048521|0.8082298|0.65864938|0.68667269|0.78712058|0.70073771|0.62770206|0.71036655|0.57760417|0.64676464|0.82952392|0.67193639|0.73610228|0.73044682|0.77271241|0.88466948|0.36726931|0.60142589|0.66122413|0.40840665|0.14849716|0.64950919|0.60318208|0.64802146|0.66320133|0.60425365|0.51653886|0.67487502|0.64859653|0.39815727|0.2214331|0.88725877|0.55647862|0.48669329|0.75960016|0.30953333|0.70965934
